time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Kumo Cloud Upper Line,Kumo Cloud Lower Line,Basis,Upper,Lower,EMA,Smoothing Line,MA,Smoothing Line,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,Histogram,MACD,Signal,%K,%D,MOM,Accumulation/Distribution,ATR,Bollinger Bands Width
2019-05-12T00:00:00Z,7214.4,7585,6762.57,6974.35,27398.21436403,9870.796369162574,5729.807136735817,6547.5,6288.21,7806.07,4923.6425,4562.125,4923.6425,4562.125,5695.643499999997,6847.691680091061,4543.595319908934,6304.565760021059,5940.5445873470635,6171.468888888888,5867.058444444431,27398.21436403,9870.796369162574,79.40519048372033,71.11413123602814,NaN,NaN,50,142.48718497742112,431.59519305054255,289.1080080731214,75.70441868052298,86.6408421556148,1589.3500000000004,3603290.5537957666,329.08032487340614,0.4045366182385061
2019-05-13T00:00:00Z,6968.84,8167.5,6863.75,7810.05,27299.34473923,10729.143447547074,6026.637994858086,6864.969999999999,6579.46,8001.25,4923.6425,4562.125,4923.6425,4562.125,5809.579999999997,7280.644727345509,4338.515272654486,6605.662608016847,6132.4920698776505,6398.735555555553,6024.97222222221,27299.34473923,10729.143447547074,85.11401801398243,73.30285563810989,NaN,NaN,50,194.53303337649288,532.2742997937376,337.7412664172447,88.24351658471609,84.78711571167678,2151.83,3615620.539720749,398.69958738244856,0.506427221019596
2019-05-14T00:00:00Z,7810.72,8335.56,7618.99,7986,18881.44115957,11147.163623962075,6411.993155783631,6948.999999999999,6663.49,7932.27,4896.6175,4562.125,4896.6175,4562.125,5936.832499999998,7674.486615442744,4199.178384557252,6881.730086413478,6359.222055902121,6651.699999999999,6213.75222222221,18881.44115957,11147.163623962075,85.99429180081552,75.21420552481588,NaN,NaN,50,225.10621508912345,619.124035278649,394.01782018952554,88.62305656901643,84.1903306114185,2221.3500000000004,3616080.342877781,421.40461685513077,0.5853808795996002
2019-05-15T00:00:00Z,7991.72,8300,7838,8208.69,16613.07123458,11483.120390259073,6796.706524626905,6997.11,6663.49,7632.99,4905.132500000001,4568.030000000001,4905.132500000001,4568.030000000001,6090.6394999999975,8047.092587610096,4134.186412389899,7147.122069130783,6615.240044721696,6932.05888888889,6435.8391111111,16613.07123458,11483.120390259073,87.0389552902472,77.0709361076042,NaN,NaN,50,243.08782362055462,697.8775997152188,454.7897760946642,95.81365881665828,90.89341065679692,2499.370000000001,3626126.5763009777,424.3042870797643,0.6424458671737507
2019-05-16T00:00:00Z,8203.97,8390.95,7654.93,7880,17078.7037596,11585.400489274074,7104.477219701524,7024.805,6691.185,8021.1,4922.4475,4568.030000000001,4922.4475,4568.030000000001,6226.879999999997,8280.854643232022,4172.905356767973,7293.697655304626,6846.555635777358,7168.554444444445,6664.503555555544,17078.7037596,11585.400489274074,77.81333014821898,78.10035010079386,NaN,NaN,50,216.49282259147674,725.4058043340101,508.91298174253336,83.12498967914524,89.18723502160664,2194.54,3619492.979617743,446.5696951454955,0.6597122935505503
2019-05-17T00:00:00Z,7879.28,7942.09,6178,7351.71,27307.57969969,12748.712796588074,8390.95,7161.89,6691.185,7919.1,4961.5875,4568.030000000001,4961.5875,4568.030000000001,6336.019999999998,8385.496537616395,4286.543462383601,7305.300124243701,7046.7025086218855,7325.312222222222,6895.27222222221,27307.57969969,12748.712796588074,65.75043983182411,77.7166323839576,NaN,NaN,50,150.1207835497206,696.5639611796842,546.4431776299635,63.92717679931965,80.95527509837439,1600.17,3628522.7516056914,540.6782883493887,0.6469286831848376
2019-05-18T00:00:00Z,7352.39,7493.85,7205.57,7260.12,7564.89968988,12929.095063263574,8390.95,7247.975,6691.185,8176.27,5051.8925,4648.5,5051.8925,4648.5,6440.976999999997,8453.671351491083,4428.282648508912,7296.264099394961,7184.822806897508,7447.9144444444455,7105.10799999999,7564.89968988,12929.095063263574,63.9008957970206,77.03309878729188,NaN,NaN,50,89.82361780921553,658.722699891483,568.8990820822675,60.020293370007515,69.02415328282414,1319.2299999999996,3623820.7995922575,522.6498391815752,0.6249655452864018
2019-05-19T00:00:00Z,7257.82,8299.99,7247.86,8200,15595.26745165,13421.177678989076,8346.691,7284.475,6691.185,8238,5077.1925,4648.5,5077.1925,4648.5,6593.521499999998,8653.35342721422,4533.689572785775,7477.011279515968,7303.879045518006,7654.265555555556,7305.6211111111,15595.26745165,13421.177678989076,72.4616640367577,77.18952913782606,NaN,NaN,50,102.11622153211056,696.5443589974057,594.4281374652951,93.24909581369695,72.39885532767471,2043.3000000000002,3636451.8500887966,560.4698506686055,0.6248047958027355
2019-05-20T00:00:00Z,8193.45,8199.97,7581.03,8005.64,13426.78750889,13839.753412648573,8303.31718,7284.475,6691.185,8697.54,5074.495,4658.5,5074.495,4658.5,6730.353499999997,8783.633771733772,4677.073228266223,7582.7370236127745,7391.002036414405,7741.84,7467.577333333323,13426.78750889,13839.753412648573,68.82676114224395,77.18579951219688,NaN,NaN,50,86.64499732401123,702.7343841203092,616.089386796298,85.89790981191601,79.72243299854017,1662.8000000000002,3641447.3595526335,564.6484327637052,0.6101552531330711
2019-05-21T00:00:00Z,8007.67,8117.48,7676.27,7955.16,7518.5556769,14005.216975817073,8299.99,7284.475,6718.630000000001,8857.19,5074.495,4693.55,5074.495,4693.55,6862.190499999999,8874.093789628763,4850.287210371234,7657.221618890219,7463.706829131523,7850.81888888889,7604.030222222212,7518.5556769,14005.216975817073,67.87443030620526,76.98998514230563,NaN,NaN,50,63.56757477617123,695.548855266512,631.9812804903407,84.05037532619156,87.73246031726819,737.6899999999996,3643433.8014629623,555.8314018520119,0.5863734880658777
2019-05-22T00:00:00Z,7949.18,8049.22,7505.69,7624.95,8396.82203697,14129.631991503073,8257.5502,7284.475,6731.265,8974.19,5094.014999999999,4693.55,5094.014999999999,4693.55,6974.187999999997,8891.874925205493,5056.5010747945025,7650.767295112176,7532.800263305218,7830.252222222222,7705.018222222211,8396.82203697,14129.631991503073,61.846082922524374,76.05520950165025,NaN,NaN,50,18.93589262809371,655.6511462754579,636.7152536473642,68.83797373602589,79.59541962471116,650.5999999999995,3638721.7990169222,554.952730291154,0.5499384086593295
2019-05-23T00:00:00Z,7622.9,7980,7468.31,7880.22,8370.35625318,13913.120354533574,8215.959196,7284.475,6731.265,9333.48,5256.0025000000005,4693.55,5256.0025000000005,4693.55,7085.287999999998,8941.621683555873,5228.954316444122,7696.657836089741,7612.879010644174,7818.498888888889,7779.1351111111,8370.35625318,13913.120354533574,64.47299147197148,75.03451675797598,NaN,NaN,50,0.4548917488754114,637.2838683334585,636.8289765845831,77.65786653251382,76.8487385315771,70.17000000000007,3643827.701608931,551.8625352703573,0.5239966769327871
2019-05-24T00:00:00Z,7880.4,8188.87,7795.95,7999.02,9358.97181211,13954.796159761574,6178,7284.475,6731.265,9078.84,5256.0025000000005,4701.005,5256.0025000000005,4701.005,7197.006499999998,8989.82967585731,5404.183324142685,7757.130268871793,7668.902808515339,7795.202222222223,7807.322444444433,9358.97181211,13954.796159761574,65.65802974212615,73.90994917265179,NaN,NaN,50,-9.37679750092002,625.107979708433,634.4847772093531,82.28925190356763,76.26169739070247,13.020000000000437,3644142.5891365604,540.5094970367603,0.4982135769523936
2019-05-25T00:00:00Z,7999.02,8158.45,7939.76,8064.64,3361.65325124,13864.750730829572,6218.2173999999995,7238.995,6759,9278.27,5282.3125,4701.005,5282.3125,4701.005,7314.772499999997,9007.892392528325,5621.652607471669,7818.632215097435,7716.08184681227,7815.71777777778,7822.097999999989,3361.65325124,13864.750730829572,66.32617464491193,72.32023254518357,NaN,NaN,50,-16.64432413342115,613.6793720425767,630.3236961759978,85.2545245034908,81.73388097985743,-144.05000000000018,3644620.1901540556,517.5223901055631,0.4629316612453302
2019-05-26T00:00:00Z,8066.15,8802.29,7888.91,8733.26,8526.81164447,13949.742269286575,6257.630451999999,8003.93,7032.66,9534.99,5286.355,4701.005,5286.355,4701.005,7467.162500000003,9093.586071851698,5840.738928148308,8001.557772077947,7784.949077449816,7969.223333333334,7845.778888888878,8526.81164447,13949.742269286575,72.25038234143159,71.80917482073438,NaN,NaN,50,16.596279505158464,651.0690455574459,634.4727660522874,97.36957424674863,88.30445021793571,853.2600000000002,3651858.149824938,545.7979336694515,0.43562024312493375
2019-05-27T00:00:00Z,8733.27,8939.18,8653.68,8770.73,8948.02467376,13860.065409940074,6359.41683392,8093.52,7122.085,10222.12,5288.43,4701.005,5288.43,4701.005,7618.122000000003,9136.43820073812,6099.805799261887,8155.392217662358,7885.874061959852,8137.06888888889,7907.142222222212,8948.02467376,13860.065409940074,72.5419215534109,70.91116793069355,NaN,NaN,50,33.167722257937044,675.9324188747087,642.7646966167716,93.89934738046774,92.17448204356907,1419.0199999999995,3650247.1919677355,527.2052241216335,0.3986064283922246
2019-05-28T00:00:00Z,8774.45,8817.41,8540.94,8717.96,6142.89607319,13851.189536329572,6514.202623884799,8203.745,7151.14,10661.3,5374.135,4785.785,5374.135,4785.785,7756.975500000003,9138.087442044824,6375.863557955183,8267.905774129886,8000.123649567882,8194.620000000003,7982.366444444447,6142.89607319,13851.189536329572,71.40415918367401,69.86901560089773,NaN,NaN,50,32.58805355962295,683.4997635663003,650.9117100066774,91.98820794008354,94.41904318909998,1457.8399999999992,3651970.7223630673,509.2955652558025,0.35609547614139553
2019-05-29T00:00:00Z,8715.35,8762.39,8421.12,8663.41,7584.25785894,13776.34039037307,6659.7012664517115,8203.745,7224.59,10831.95,5412.6425,4810.57,5412.6425,4810.57,7882.311000000003,9105.74167298305,6658.880327016957,8347.00661930391,8118.098919654306,8267.705555555558,8076.867111111115,7584.25785894,13776.34039037307,70.17880725867357,68.66471931292817,NaN,NaN,50,21.100917459487732,677.2878568310371,656.1869393715493,90.01260330728167,91.96671954261099,463.40999999999985,3655155.5906309043,497.2937391661022,0.3104243598059111
2019-05-30T00:00:00Z,8663.07,9096.79,8000,8277.76,15252.9787072,13847.90364538857,6796.469990464609,8282.550000000001,7329.615,11029.63,5418.96,4844.610000000001,5418.96,4844.610000000001,7979.0570000000025,8987.335358333552,6970.778641666453,8333.157295443127,8221.003935723444,8303.550000000001,8174.433555555559,15252.9787072,13847.90364538857,62.06925090519816,67.54014222414098,NaN,NaN,50,-17.79875498858496,633.9384956358181,651.737250624403,71.93939954570214,84.64673693102246,272.1199999999999,3647628.188133757,540.1149006542379,0.2527312082953034
2019-05-31T00:00:00Z,8277.76,8589.99,8109.74,8547.2,9956.80818782,13229.172289145068,6980.49559122744,8282.550000000001,7329.615,11751.01,5418.96,4848.29,5418.96,4848.29,8045.5435000000025,9018.938471802729,7072.148528197276,8375.965836354502,8295.885548578755,8406.022222222224,8261.793333333337,9956.80818782,13229.172289145068,65.10334040736379,67.49392083667952,NaN,NaN,50,-29.994008688823897,614.2447397633732,644.2387484521971,70.93992237814746,77.63064174371043,592.0400000000009,3655810.7045054114,535.8388363217923,0.24197121594152735
2019-06-01T00:00:00Z,8545.8,8624.72,8457.33,8556.27,5167.05130706,12117.614136296568,7149.799143929245,8446.37,7377.725,12920.54,5480.895,4910.225,5480.895,4910.225,8124.639500000002,8987.860370310054,7261.41862968995,8412.026669083602,8347.212438863004,8481.138888888892,8330.607333333337,5167.05130706,12117.614136296568,65.20424087627259,67.58701691376896,NaN,NaN,50,-41.35999743305604,592.5387516608771,633.8987490939331,70.76579427019952,71.21503873134971,931.3200000000006,3656751.8801691444,509.5210622988071,0.21249456552750484
2019-06-02T00:00:00Z,8560.1,8833.97,8546.01,8734.49,4263.0361653,10965.798707600068,7305.558412414905,8492.85,7377.725,11153.74,5511.905,4918.225,5511.905,4918.225,8170.861500000002,9060.352699265548,7281.370300734457,8476.519335266881,8388.935151090403,8562.85777777778,8404.254888888892,4263.0361653,10965.798707600068,67.2104605279288,67.21193094885261,NaN,NaN,50,-40.721369421841246,582.9970373166316,623.7184067384728,77.75225977598737,73.15265880811147,854.2699999999995,3658069.4597590584,493.69527213460657,0.217722745457268
2019-06-03T00:00:00Z,8735.84,8745.96,8049.22,8103.64,9948.80164334,10519.16673178857,7448.856939421713,8492.85,7514.81,12354.43,5638.9,5011.225,5638.9,5011.225,8176.743500000002,9062.816405042731,7290.670594957273,8401.943468213505,8399.922520872322,8567.191111111113,8464.152000000004,9948.80164334,10519.16673178857,55.10005815282096,66.23145216389382,NaN,NaN,50,-84.13210315897413,518.5532777897552,602.6853809487293,39.01368146983689,62.51057850534127,104.61999999999989,3649674.792471233,508.19846698213456,0.21673002339934688
2019-06-04T00:00:00Z,8103.63,8103.63,7432.84,7665.53,15485.70215021,10462.79827757007,9096.79,8264.815,7600.895,11858.62,5776.79,5138.625,5776.79,5138.625,8149.585500000003,9062.952183177575,7236.21881682243,8254.660774570804,8384.223216697857,8448.554444444446,8493.152888888892,15485.70215021,10462.79827757007,48.556541791588366,64.85160298427833,NaN,NaN,50,-140.38449046119638,427.2047678722338,567.5892583334302,13.984194236605637,43.58337849414331,-399.1100000000006,3644932.7449173415,519.8128621976964,0.22415046340149983
2019-06-05T00:00:00Z,7673.41,7924.48,7570.9,7785.94,9193.52602255,10068.539390717571,9063.511,8264.815,7637.395,10760.1,6311.13,5647.725,6311.13,5647.725,8144.8825000000015,9064.699094041927,7225.065905958076,8160.916619656643,8341.213373358285,8339.133333333337,8479.775111111116,9193.52602255,10068.539390717571,50.30336981408391,64.02712347653258,NaN,NaN,50,-165.77352809273464,360.3723482175119,526.1458763102465,21.22058956098436,24.73948842247563,-947.3200000000006,3646921.841418063,507.9390863264324,0.2258636865643981
2019-06-06T00:00:00Z,7784.62,7878.62,7449.68,7806.07,8738.66635896,9140.093723681071,9030.89758,8264.815,7637.395,10577.43,6417.855,5717.725,6417.855,5717.725,8167.600500000002,9028.490966702255,7306.710033297751,8089.947295725315,8276.797498686628,8237.812222222225,8431.109777777781,8738.66635896,9140.093723681071,50.60534126498814,63.03657703317663,NaN,NaN,50,-176.50888469166614,305.5097704456639,482.01865513733003,22.430361489227405,19.211715095605808,-964.6599999999999,3652704.428864622,502.2962944459729,0.21080621333089242
2019-06-07T00:00:00Z,7801.97,8134.99,7758.93,8001.25,9012.02474686,9212.449976530072,8998.9364284,8264.815,7637.395,10828.9,6722.215,6008.975,6722.215,6008.975,8204.657000000003,8963.913205166493,7445.400794833513,8072.207836580252,8195.935198949303,8164.238888888892,8351.386000000004,9012.02474686,9212.449976530072,53.55233398029124,62.17188447875985,NaN,NaN,50,-165.92325127251468,274.61459104668666,440.53784231920133,34.16028125845125,25.937077436221006,-716.7099999999991,3655306.4754715837,493.27941627126046,0.18507932876815927
2019-06-08T00:00:00Z,8002.68,8061.12,7777.67,7932.27,4869.67554162,8676.170381028573,8967.614499832,8133.405,7637.395,11967.43,6806.244999999999,6093.005,6806.244999999999,6093.005,8191.270500000001,8959.767597963848,7422.773402036154,8044.220269264201,8124.390559159442,8125.851111111113,8263.118000000004,4869.67554162,8676.170381028573,52.36328828721588,61.17453545321013,NaN,NaN,50,-159.00885218360844,241.77677708969077,400.7856292732992,30.0147240001202,28.86845558259962,-731.1399999999994,3655748.860884167,478.2916008233133,0.18763807103277735
2019-06-09T00:00:00Z,7933.17,7966.58,7511.41,7632.99,3895.84810538,8199.623410853072,8936.91900983536,8133.405,7637.395,11146.34,6830.299999999999,6093.005,6830.299999999999,6093.005,8172.638000000002,8975.534504030182,7369.741495969822,7961.974215411361,8065.853247327553,8024.272222222224,8178.2615555555585,3895.84810538,8199.623410853072,47.44155325974825,59.40247623308989,NaN,NaN,50,-169.09277051391234,189.4196661309088,358.51243664482115,12.028606628804924,25.401203962458794,-644.7700000000004,3653934.2449015193,476.64005790736235,0.19648404934371982
2019-06-10T00:00:00Z,7629.98,8090,7523.16,8021.1,7150.59429755,8181.225341885572,8906.837429638652,8133.405,7637.395,10997.84,6857.995000000001,6135.225,6857.995000000001,6135.225,8175.935000000003,8975.767940269281,7376.102059730724,7973.799372329089,8028.429797862041,7964.808888888892,8103.39666666667,7150.59429755,8181.225341885572,53.54016271697115,58.04520774477277,NaN,NaN,50,-145.04926866910927,177.20085080843455,322.2501194775438,35.35322575798551,25.79885212897021,-526.1000000000004,3659346.5146379895,483.08291091397933,0.19565540583903324
2019-06-11T00:00:00Z,8017.99,8057.32,7713.34,7919.1,5552.68803771,8039.018641922572,8877.35748104588,8089.4,7637.395,11240,6926.5375,6151.570000000001,6926.5375,6151.570000000001,8190.642500000002,8959.631082174585,7421.653917825419,7962.859497863272,8003.0122382896325,7874.210000000003,8030.676222222226,5552.68803771,8039.018641922572,51.83775147562514,56.647607194197846,NaN,NaN,50,-131.82283970318292,157.4715698485652,289.2944095517481,29.223233871210073,25.53502208600017,-637.1700000000001,3660436.777298804,473.14698870583794,0.18777246893014382
2019-06-12T00:00:00Z,7915.7,8266,7821.73,8176.27,8577.16249687,8049.358954107071,8848.467131424963,7849.42,8151.18,11469.96,6969.58,6191.775000000001,6969.58,6191.775000000001,8205.445000000003,8961.246476275202,7449.643523724803,8005.541598290618,7989.678990631706,7882.2800000000025,7974.284444444447,8577.16249687,8049.358954107071,55.66540284710606,55.610935450514454,NaN,NaN,50,-102.84785248814978,160.7345939415609,263.58244642971067,44.67862616064184,36.41836192994581,-558.2199999999993,3665549.250346266,471.084346655421,0.18421949724242848
2019-06-13T00:00:00Z,8171.12,8335.56,8049.22,8238,7237.80039095,7943.3003830490725,8820.154588796464,7892.62,8172.325000000001,12286.14,6987.83,6197.975,6987.83,6197.975,8217.394000000004,8967.296971467511,7467.491028532497,8052.033278632494,7991.241592505365,7945.88777777778,7938.291777777781,7237.80039095,7943.3003830490725,56.557880361526614,55.21726612596649,NaN,NaN,50,-77.75900392828007,166.38369151936058,244.14269544764065,57.46504606995784,43.78896870060325,134.35999999999967,3667855.013256312,457.8883218943194,0.1825160072566818
2019-06-14T00:00:00Z,8235.44,8737.37,8174.92,8697.54,8678.2503063,8209.130235802073,8792.408297020535,8093.525000000001,8264.815,12567.23,6987.83,6215.475,6987.83,6215.475,8249.039000000002,9023.500181645553,7474.577818354452,8181.1346229059955,8035.07367400429,8047.17666666667,7942.872666666672,8678.2503063,8209.130235802073,62.59459448921557,55.0380699889559,NaN,NaN,50,-30.856577347028804,205.57197376385466,236.42855111088346,90.26285926359449,64.13551049806473,1032.0100000000011,3675304.1597855655,465.3570131875823,0.1877700376117874
2019-06-15T00:00:00Z,8694.74,8911.98,8623.52,8857.19,5275.7530691,8046.577307033573,7432.84,8211.695,8264.815,12098.95,7001.552500000001,6221.755,7001.552500000001,6221.755,8255.235500000003,9046.886981283757,7463.584018716249,8316.345698324796,8103.582939203433,8163.96777777778,7982.704444444447,5275.7530691,8046.577307033573,64.44319318078811,54.983709439278435,NaN,NaN,50,8.191523813956394,246.66795587832894,238.47643206437255,96.29582054437043,81.3412419593076,1071.250000000001,3678575.7631586525,452.72151224561213,0.1917937971082117
2019-06-16T00:00:00Z,8857.19,9391.85,8805,8974.19,15018.85335613,8350.118741152071,7462.4228,8451.630000000001,8412.345000000001,11349.24,7007.870000000001,6221.755,7007.870000000001,6221.755,8265.408500000001,9087.923124071158,7442.893875928845,8447.914558659837,8200.593951362745,8272.072222222225,8062.276888888892,15018.85335613,8350.118741152071,65.77799073084891,54.88139016805844,NaN,NaN,50,37.52922647673046,285.3879651602856,247.85873868355515,78.68004757505066,88.41290912767187,1168.1200000000008,3672216.8392540812,462.3021185137827,0.1990257648054918
2019-06-17T00:00:00Z,8973.02,9477.7,8973.02,9333.48,12760.96069746,8681.021972365572,7539.599888000001,8494.555,8455.27,11808.91,7007.870000000001,6260.795,7007.870000000001,6260.795,8296.184500000001,9223.512075293054,7368.856924706949,8625.027646927869,8324.491161090196,8427.762222222223,8171.373333333337,12760.96069746,8681.021972365572,69.55735678442299,55.914054356030015,NaN,NaN,50,74.61955369852882,341.13318080671615,266.51362710818734,92.94719442895841,89.3076875161265,1332.2299999999996,3677684.5220257756,465.3291100485125,0.22355519583564046
2019-06-18T00:00:00Z,9333.48,9361.87,8918,9078.84,11327.45394298,8868.181776567571,7655.885894720001,8500.43,8455.27,11378.79,7007.870000000001,6584.77,7007.870000000001,6584.77,8316.956000000002,9293.557056632562,7340.354943367441,8715.790117542296,8457.242528872157,8588.412222222225,8299.878222222225,11327.45394298,8868.181776567571,64.15010027564858,57.02787996203431,NaN,NaN,50,75.27508815435942,360.60748730113664,285.3323991467772,80.33254109920018,83.98659436773643,1146.5699999999997,3674566.2630821825,463.79631647361884,0.23484579132859681
2019-06-19T00:00:00Z,9076.51,9325.85,9036.19,9278.27,4687.25984305,8339.895833360071,7765.1947410368,8595.52,8455.27,10191.87,6998.9974999999995,6584.77,6998.9974999999995,6584.77,8366.981500000004,9429.175963010764,7304.787036989243,8828.286094033836,8586.672823097726,8728.09777777778,8436.062444444447,4687.25984305,8339.895833360071,66.35602052917156,58.17449787025486,NaN,NaN,50,81.86575562151819,387.664593673675,305.7988380521568,90.16627054960009,87.8153353592529,1645.2800000000007,3677713.649809633,451.35800815407464,0.2539014728336044
2019-06-20T00:00:00Z,9280.17,9600,9211.08,9534.99,7870.31583938,8235.571215938073,7867.945056574592,8710.865,8516.42,10850,7518.295,6843.06,7518.295,6843.06,8416.371000000003,9593.168695475228,7239.573304524777,8969.626875227068,8717.329058478179,8907.641111111114,8584.797111111115,7870.31583938,8235.571215938073,69.00033309305559,59.48842585797397,NaN,NaN,50,95.30048114166544,424.9244394792386,329.62395833757313,96.88737377848213,89.1287284757608,1513.8899999999994,3682952.837228165,446.8981504287836,0.2796449195205926
2019-06-21T00:00:00Z,9534.99,10229.49,9534.97,10222.12,12553.09963424,8604.873632297073,8006.509452048625,9139.355,8831.165,9412.81,7607.8025,6919.59,7607.8025,6919.59,8499.6635,9915.761589120575,7083.565410879425,9220.125500181655,8871.771246782544,9134.957777777781,8757.374222222226,12553.09963424,8604.873632297073,74.72618510291858,61.00084379530449,NaN,NaN,50,139.571210756325,504.08797178297937,364.51676102665436,99.7288527195668,95.59416568254967,2303.0200000000004,3695239.518777096,464.5854253981562,0.33321274168573256
2019-06-22T00:00:00Z,10222.13,11200,10085.5,10661.3,13709.30032222,9077.186840143073,8228.807506843763,9687.46,9316.42,9699.35,7677.442500000001,6925.59,7677.442500000001,6925.59,8596.004000000003,10296.507926739301,6895.500073260703,9508.360400145324,9048.437797426033,9404.213333333335,8952.664444444448,13709.30032222,9077.186840143073,77.57697738417741,62.80182158794461,NaN,NaN,50,184.70690477918401,595.4003920006344,410.69348722145037,85.39550343085025,94.00390997629972,2485.029999999999,3695695.880411869,511.0078950125736,0.3956498686457797
2019-06-23T00:00:00Z,10665.66,11247.62,10483.33,10831.95,7270.6458116,8943.279048556073,8585.350606022512,9935.57,9340.23,10648.6,7714.1675000000005,6925.59,7714.1675000000005,6925.59,8732.419500000002,10673.729184614687,6791.109815385316,9773.07832011626,9259.895437940828,9641.370000000003,9163.256000000005,7270.6458116,8943.279048556073,78.58764340073952,65.02654231230112,NaN,NaN,50,210.46071240876574,673.7693777324075,463.3086653236418,88.83945592112683,91.32127069051462,2593.9500000000007,3695058.037706001,529.099473940247,0.4446212609494276
2019-06-24T00:00:00Z,10827.23,11099,10551.51,11029.63,8247.39381098,8581.363631594571,8958.06832117936,10026.310000000001,9340.23,10535.43,7806.0825,7004.395,7806.0825,7004.395,8900.624500000002,11018.004054708788,6783.244945291215,10024.388656093008,9499.115950352661,9882.752222222225,9394.186888888893,8247.39381098,8581.363631594571,79.72752912890112,66.89706848458182,NaN,NaN,50,223.96158090207507,743.2606414512356,519.2990605491606,93.83212422332124,89.35569452509942,2332.0899999999983,3701215.451029054,530.413082944515,0.47578224532644564
2019-06-25T00:00:00Z,11030,11796.37,11000.02,11751.01,12133.57175867,8728.36591840057,9278.60555621425,10357.185000000001,9614.605,10750.11,7806.0825,7004.395,7806.0825,7004.395,9098.878,11486.871628648096,6710.884371351905,10369.712924874406,9779.133160282128,10191.28777777778,9650.916222222226,12133.57175867,8728.36591840057,83.23494911978055,69.13972545916435,NaN,NaN,50,261.98566348376255,846.7811399038637,584.7954764201012,98.85876456735703,93.84344823726836,2893.8199999999997,3711966.7692183806,549.4085770199068,0.5248984827905364
2019-06-26T00:00:00Z,11760,13880,11647.07,12920.54,37486.86149048,10165.77567497657,9681.44786721997,11399,10656.42,10600.24,7912.047500000001,7004.395,7912.047500000001,7004.395,9354.6015,12187.918481936702,6521.284518063299,10879.878339899526,10111.083728225702,10589.85,9941.894666666669,37486.86149048,10165.77567497657,87.12434652552297,71.38679286476557,NaN,NaN,50,341.38990404024594,1011.5328564704087,670.1429524301627,83.54491165847452,92.0786001497176,3946.3500000000004,3717238.4299406717,669.6601072327705,0.6057589907890146
2019-06-27T00:00:00Z,12927.44,13355.61,10300,11153.74,36106.96055323,11520.52246529507,13880,11458.095000000001,10656.42,10328.83,7935.2875,7004.395,7935.2875,7004.395,9512.226000000002,12377.425993029423,6647.026006970582,10934.65067191962,10396.341782580563,10820.394444444446,10225.130888888893,36106.96055323,11520.52246529507,63.25130944378398,71.86489494206967,NaN,NaN,50,254.4001070040913,988.1430861852768,733.7429791811855,52.21346589355452,78.20571403979535,1820.2600000000002,3701308.099587444,840.085099573287,0.6024247096377693
2019-06-28T00:00:00Z,11153.73,12447.46,10739.1,12354.43,18718.10158772,12212.94376760007,13880,11545.54,10656.42,9847.02,8003.83,7022.68,8003.83,7022.68,9733.334000000003,12754.954183367816,6711.71381663219,11218.606537535696,10685.447426064451,11162.19,10529.294888888891,18718.10158772,12212.94376760007,69.38981060158687,72.35026752152477,NaN,NaN,50,256.47634959608763,1054.3384161762951,797.8620665802075,70.97734605667672,68.9119078695686,3275.59,3717987.5852034655,902.1047353180521,0.6208808170700424
2019-06-29T00:00:00Z,12354.45,12386.76,11317.03,11858.62,12265.99736052,12631.45123035707,13808.4,11707.485,10656.42,9763.67,7932.8550000000005,7022.68,7932.8550000000005,7022.68,9944.615500000002,12940.063409121241,6949.167590878763,11346.609230028556,10949.891540851559,11420.371111111112,10836.81866666667,12265.99736052,12631.45123035707,64.59174108293976,72.36087808596416,NaN,NaN,50,205.41739211635627,1054.633806725653,849.2164146092966,60.16985221674878,61.12022138899334,2580.3500000000004,3718141.80885289,914.0779685096197,0.6024260885946247
2019-06-30T00:00:00Z,11867.35,12200.06,10651.3,10760.1,12642.61772277,12906.05240161807,13738.232,11982.75,10664.84,9883.96,7951.1050000000005,7022.68,7951.1050000000005,7022.68,10081.565500000002,12960.924384275928,7202.206615724076,11229.307384022844,11121.810432681246,11480.146666666666,11094.590444444446,12642.61772277,12906.05240161807,55.444200784195715,71.62275023263179,NaN,NaN,50,84.79918360572469,955.2153941164524,870.4162105107278,37.12414349052802,56.09044725465117,1225.1100000000006,3707275.472552984,959.4123993303612,0.5712126522960993
2019-07-01T00:00:00Z,10759.24,11200.41,9950,10577.43,22917.43710404,13774.28985493457,13669.46736,11915,10664.84,9846.94,7951.1050000000005,7044.1050000000005,7951.1050000000005,7044.1050000000005,10214.482000000004,12922.61148606666,7506.352513933348,11098.931907218275,11165.621146144997,11470.827777777777,11270.786000000002,22917.43710404,13774.28985493457,54.07284388607929,70.51671359703582,NaN,NaN,50,-14.840277147319057,851.8658640765789,866.7061412238979,33.44276501410722,43.57892024046134,355.3099999999995,3707357.031877616,980.1979422353353,0.5302529263973749
